List ID,PGO Generic Product ID,PNO Current Drug Status,PNO Qty Maximum,PNO Days Supply Minimum,PNO Qty Minimum,PNO Days Supply Maximum,PNO Period Qty Days,PNO Period Qty Maximum,RSTNDCLST,SMART_PA_SCH,Status
CMKCMPTPEB,9.68E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.68E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.68E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.68E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.68E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.68E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.68E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.68E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.68E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.68E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.69E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.81E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.81E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.81E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.81E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.81E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.81E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.81E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.81E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.81E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.81E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.81E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.81E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.81E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.81E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.83E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.86E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.89E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.89E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.89E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.89E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.90E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.92E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.94E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.94E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.94E+13,a,0,0,0,0,0,0,,,P
CMKNFBFE,4.42E+13,R,0,0,0,0,0,0,,,R
CMKNFBFE,4.42E+13,R,0,0,0,0,0,0,,,R
CMKNFBFE,4.42E+13,R,0,0,0,0,0,0,,,R
CMKNFBFE,6.11E+13,R,0,0,0,0,0,0,,,R
CMKNFBFE,6.11E+13,R,0,0,0,0,0,0,,,R
CMKNFBFE,6.11E+13,R,0,0,0,0,0,0,,,R
CMKNFBFE,6.11E+13,R,0,0,0,0,0,0,,,R
CMKNFBFE,6.11E+13,R,0,0,0,0,0,0,,,R
CMKNFBFE,6.11E+13,R,0,0,0,0,0,0,,,R
CMKNFBFE,6.14E+13,R,0,0,0,0,0,0,,,R
CMKNFBFE,6.14E+13,R,0,0,0,0,0,0,,,R
CMKNFBFE,6.14E+13,R,0,0,0,0,0,0,,,R
CMKNFBFE,6.14E+13,R,0,0,0,0,0,0,,,R
CMKPFEXCL,1.10E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.10E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.30E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.99E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,0210001510E520,N,0,0,0,0,0,0,,,P
CMKPFEXCL,0210001510E530,N,0,0,0,0,0,0,,,P
CMKPFEXCL,0210001510E540,N,0,0,0,0,0,0,,,P
CMKPFEXCL,2.10E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,2.10E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,0210001512E515,N,0,0,0,0,0,0,,,P
CMKPFEXCL,0210001512E520,N,0,0,0,0,0,0,,,P
CMKPFEXCL,2.10E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,2.10E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,2.10E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,2.10E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,2.10E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,2.10E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,2.10E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,2.10E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,3.10E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,3.10E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,4.35E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,0499000203B120,N,0,0,0,0,0,0,,,P
CMKPFEXCL,0499000203B130,N,0,0,0,0,0,0,,,P
CMKPFEXCL,5.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,7.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,7.00E+12,N,0,0,0,0,0,0,ALL#DABI1Y,ALL#DABI1Y,R
CMKPFEXCL,9.00E+12,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.14E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.21E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.21E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.21E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.21E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.22E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.22E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.22E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.22E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.24E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.24E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.24E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.24E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.24E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.24E+13,N,0,0,0,0,0,0,ALL#DABI2P,ALL#DABI2P,R
CMKPFEXCL,1.24E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.24E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.24E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.24E+13,N,0,0,0,0,0,0,ALL#DABIZ0,ALL#DABIZ0,R
CMKPFEXCL,1.24E+13,N,0,0,0,0,0,0,ALL#DABIYK,ALL#DABIYK,R
CMKPFEXCL,1.24E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1235990460B720,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.24E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.24E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.24E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1250202020B720,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1250202020B735,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.30E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.30E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.40E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.60E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.60E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.60E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.60E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.60E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.60E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.62E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.62E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.62E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.62E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.62E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.62E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.62E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.62E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.63E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.63E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.63E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.63E+13,N,0,0,0,0,0,0,ALL#DABI6E,ALL#DABI6E,R
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,ALL#DABI3C,ALL#DABI3C,R
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,ALL#DABIYB,ALL#DABIYB,R
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,ALL#DABI6B,ALL#DABI6B,R
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,ALL#DABI6A,ALL#DABI6A,R
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,ALL#DABIWE,ALL#DABIWE,R
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.91E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,1.95E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,2.01E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,2.01E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,2.01E+13,N,0,0,0,0,0,0,,,P
CMKPFEXCL,2.01E+13,N,0,0,0,0,0,0,,,P
